text,source,translated,backtranslated,similarity_score
"The revolution succeeded in introducing certain changes, but the methods used cannot be continued under a democratic dispensation.",political monologue,"Rɛvɔlüsʑɔn no mu na ɛgye dɛɛn kɛwan anaa bɔ yɛ dɛ ɛnsɛsɛ ne nsɛm no, nanso nsɛm no a yɛ nsɛn annyɛ ne din nkɔ yɛ dɛmɔkɾa si ntɛm mu.","In the revolution, some people wanted to take power and do things their own way, but the truth that we know is not the same as the democracy they talked about.",0.5796792507171631
The revolution was supposed to stop a lot of things from happening.,political monologue,Rɛvɔlúʃɔn no bɛgye adɛn nnua nkɔn kwan,This revolution will change many things,0.6687487363815308
The system of getting people elected to parliament is becoming problematic.,political monologue,Akyɛdeɛ a yɛbɛyɛ awofo dane no mpanyinfuo mu yɛya dɛn nso nyansa,The difficulty we face in our marriage is also a matter of wisdom,0.16779379546642303
The work of an MP is not to find money and share to people who voted for him.,political monologue,MP yɛn adwendwa nnyɛ sika kɔhwɛ na ɛma nna votuu no,Our MP is not a magician who can conjure up money to give to his siblings to vote for him,0.6928160786628723
There is a concern that that majority may be wrongly used.,political monologue,Wɔ yɛ woakuw ama woanna kaa ama wɔnnyɛ dɛn nso wɔbɛyɛ dɛn,"If you do not plant, how will you harvest, and if you do not harvest, what will you eat?",-0.04274322837591171
They passed effective legislation and made sure that those pieces of legislation were enforced.,political monologue,Wɔapaws akyɛdeε a efisienn nna wɔaahyɛ yɛn ananmmɔ ne akyɛdeε no aaetwa,They have taken the light that was given to us and used it to show us the path,0.2821998596191406
They will always resort to demanding from their officials.,political monologue,Wɔbɛba akyɛde wɔn ho ban a wɔn ho akyɛde no so,"""They will take their share when their share arrives""",0.3170197010040283
"UK they didn't overcome it within 24 hours, but they passed legislation and refined their democracy.",political monologue,"Yaw Broni nnyi adakya nna 24 awia mu, nna wodee kwatridwa kyeree ne wodee nkoagu ne tiakoradze","Yaw Broni hasn't eaten for the past 24 hours, and he is experiencing weakness, saying he is feeling dizzy and has a headache",0.053160540759563446
"Unfortunately, we didn't win, but the following year we won.",political monologue,"Dɛɛ, yɛnnyi hyɛɛ, nna nkyii yi yɛnnyi hyɛɛ.","""Really, we are not interested, and next time we will not be interested.""",0.09676288813352585
Violent clashes have led to the destruction of results of some polling stations.,political monologue,Kɛtɛkɛtɛ nsisim apam ne kuraseni hɔ ma kuraa polling stations ankasae bi mu nntua so bɛyɛ dɛn,It is very likely that the lack of security and the curfew will cause some polling stations to not open at all,0.41016462445259094
We don't have this social questioning for people below the poverty line.,political monologue,Yɛnnde yɛnntumi nnkyerɛ yɛnnsɛsɛm no wɔn a wɔn aka poverty line no do so.,We cannot end our discussion without mentioning those who live below the poverty line.,0.6974565982818604
We have a vibrant civil society.,political monologue,Yɛwɔ kɛseɛ awia yɛ a yɛtɛkyerɛ nea ɛkyɛrɛ no ho.,We have heard a lot of information and we believe what we have heard.,0.2564571797847748
"We have assured the police that if anybody is going to interfere in their way of doing things, it will not be NDC.",political monologue,Yɛakyerɛ polisii sɛ sɛ ɔkra nna ɔkra nnsi nnwuma mu adɛn nso annyɛ NDC a.,We have informed the police that he has not received any money from anyone and it is not the NDC either.,0.6056414246559143
We have maintained our position all along that the Electoral Commission is problematic.,political monologue,"Yɛde yɛn nyaa yɛn frɛɛ no aa yɛbɛka kwan kyerɛ yɛ a, Ɔman Komisyon no yɛ dɛn nsepa","We will not give it to him unless we show him the way, so the Commission is not aware of it.",0.1428263932466507
We haven't changed anything at the judiciary.,political monologue,Yɛnndaan yɛnnhu biribiara wɔ ananansɛm fi.,"""We haven't heard anything from the story yet.""",0.23044680058956146
We said that we will reset state institutions which are not functioning according to the way they should function in a democracy.,political monologue,Yɛka sɛ yɛbɛbua afisem adwenanan a annyɛ dɛ wɔredwen sɛ wɔbɛbɛdwen yi mu.,We hope to discuss issues of concern that are not just about how you will be concerned about this.,0.23598507046699524
We still have the power as citizens to petition for her removal.,political monologue,"Yɛ'yɛ yɛ nkɔsoɔ nokwarefoɔ a yɛbɛ frɛɛ yɛn ho ban a, yɛbɛ kyɛfa yɛn nua kwan tua aduru yɛn nua no","We are scientists who seek to understand our world, so we study our environment very well",-0.06466087698936462
We went to court to stop the declared MP from being sworn in.,political monologue,"Yɛkyɛe kɔtifie fri declare no MP a, na yɛabra no nnwera","We have received a vote of no confidence from the MP, and we will not accept it",0.4918874502182007
"When parties are in power, they support institutions; when out of power, they withdraw support.",political monologue,"Ebusua a wɔ soro no, wɔkyɛ didi akyɛdeɛ, na obiara a ɔwɔ asaase no, wɔtwa didiakyɛ","""The family that is in heaven, they have everlasting peace, and everyone that is on earth, we seek peace""",0.05120449140667915
Why was it necessary for us to file candidates in all 276 constituencies during the elections if we didn't want to win?,political monologue,Edeɛ yɛn nyɛ dɛn na yɛgyee foforɔ pata 276 mu nkosuo mu yi a? Sɛ yɛn npɛ adwuma?,"""Why is it that we have reached this extreme poverty in the 276th year of our nationhood? Is it because we don't like work?""",0.1830168515443802
Winning your seat is employment in itself.,political monologue,Wɔse wɔn seati yɛ kwasi.,Your work is like that of a blacksmith.,0.20526699721813202
You can find a way of holding people to account for the cost of their elections and their expenses.,political monologue,Wobɛsoro nkakraa hunu bɔgya wɔn adesoa mu nkakraa ne wɔn nsɛm ahodwen.,They heard a little bird singing beautifully in its cage with all its strength.,-0.083702951669693
You can introduce legislation that will punish people who buy votes.,political monologue,Wɔbɔ ne sɛ wɔkyerɛ dwuma a ɛbɛyɛ akyɛdeɛ akyɛdeɛ bɔne nti.,"""He wants it because he believes hard work will bring great success.""",0.09452899545431137
You have to literally buy your way into parliament.,political monologue,Wɔbɛgye wɔn fa akɔda wɔ parlement hɔ,You will take your seat in Parliament,0.6879451274871826
You need to manage the expectations of people around you.,political monologue,Wo pɛ gyae wɔn a wɔgye wo ho nkɔsoɔ,You don't need to be afraid of them because we have you covered,0.2800774574279785
It's time to feed your faith and starve your doubts.,religious,"Wɔ nea wɔ sorɔ aba wɔ gyidie ne wɔnn su a, wɔnn kɔ sorɔnko nnsi wɔ wɔnnsi.","""If you want to climb to the top and it is hard, you do not turn back halfway.""",0.03300883620977402
It's time to feed on the word of God.,religious,Wɔ ayɛ wɔn a wɔrekyerɛ Nyankopɔn asem.,"If you do not have something to say, you shouldn't mention God's name.",0.27531012892723083
Thanks be to God who causes us to triumph always by Christ Jesus.,religious,"Yéma Moadefo Nyame, W'ase ébé yenkohwe yensi Christ Jesus so.","We thank God, through your will, we have believed in Christ Jesus.",0.6079437136650085
Triumph means celebrating the victory.,religious,"""Aduru megye nkabea ne kyɛfa""",My illness has become increasingly severe,0.07126365602016449
Triumph and confessing the word has nothing to do with the way you feel.,religious,Anigye ne nkra mu dane ne adanse mu nni akyerɛ sɛ wofiri.,No one in heaven or on earth has said you will come back.,0.16241993010044098
It has everything to do with your faith.,religious,Wɔ wɔ ne ho ban kakra dɛ w'agye.,He is in deep trouble because of his greed,0.08224588632583618
It has everything to do with what the word says.,religious,Εwɔ nea εwɔ mu deɛ onipa akyɛ no se.,It is what it is because man agrees to it.,0.37021294236183167
You can have the upper hand and still feel some way.,religious,Wobɛyɛ wɔ soro na wɔnni wɔn mu nnipa anaa nnipa nnhu.,You are up there and do not know the people or the people do not know you.,0.13747917115688324
You can have a check at hand of a million dollars and still be broke until you cash the check.,religious,"Wobɛtumi nkakrakra wɔ wohensɛn a ɛyɛ dɔla million, na wobɛtena nokwarefoƆ na wannka nkakrakra no.","You cannot collect exactly five million dollars, and you will argue with the lawyers and will not get that exact amount.",0.5026723146438599
Faith is a check.,religious,Adepa ne dɛdwene,Goodness and evil,0.3007272183895111
Today I want you to cash the check.,religious,Meyɛ wo kyɛfa sika akyɛdeɛ no wɔ din da.,I gave you the money yesterday,0.6050538420677185
Fear is become stronger than ever before.,religious,Awudie yɛ dɛ oyarea a ɛyɛ yie paa,Patience is like a fruit that is very sweet,0.27014702558517456
"Some of the things you hear on the news, on social media is very worrying.",religious,"Esom na nsɛnkyerɛnee no mu, ne media kakraakakra ho asɛm a wo te bɛyɛ yie.","Inside the gospel and the Anthem, his few words will make you feel good.",0.1064513623714447
I believe that we need to revisit the subject of fear.,religious,Metumi deɛ mekyerɛ yɛ sɛ yɛntwe no nkɔmmɔ ne din nkɔ a,I thought we would finish the conversation and the issues there,0.3087603449821472
Fear is not a feeling.,religious,Ohu ne deɛ nnyɛ adwen,"""It doesn't make any sense""",0.2159600406885147
Fear is not a thought.,religious,Ahwɛ yɛ nnhwɛ,"""Love is blind""",0.27337270975112915
Fear is not an imagination.,religious,Okra nnye adasamma.,Okra is not taboo.,0.09793975204229355
Fear is not your circumstances.,religious,Okra nntim ne w'adwen,Wisdom does not grow on a tree,0.10935895889997482
Fear is a person.,religious,Okra nye onipa.,Okra is a human being,0.1811077743768692
He will always hide behind situations and circumstances so that we forget that it's a person.,religious,Ɔbɛbaa foforԑ atɛn ne akɛseɛ anaa nsɛm ne din ne sɛ wɔnnsi dɛ Ɔno na Ɔkra obi,Every animal knows its companion or news and its name and that they will be called by it,0.21715766191482544
Fear is one of the strongest adversaries that the enemy uses.,religious,Ohu yɛ nea otonko fo no deegyegye no mu nea yɛ den pa.,"""The price is higher than the value of the goods he bought.""",0.11907072365283966
He releases that spirit called fear.,religious,Ɔsom boa a eye due se Ɔhu adɛ,He has played well but he is not satisfied,0.159573495388031
"When fear comes in, it opens you up to other things to come in.",religious,"Sɛ ɛyɛ sɛdeɛ abowani ba a, ɛma wo twa nkonimdiefo nnipa ha ansa na wobeba.","If it is because of the lack of a helping hand, then allow these volunteers to assist you in coming.",0.2173052281141281
"Fear can cause a crack, a little opening, and a little hole for the enemy to come in to kill, to steal, and to destroy.",religious,"Awudie na ɛyɛ saa, kakrakakra dua ne kakrakakra poro ma atenasefo de bɛba bɛgye, bɛkɔ ma, ne bɛsɛe","""When the rain comes like that, even the tallest tree and the tallest animal will find a place to rest, to sit, and to sleep""",0.1217566505074501
"It doesn't matter how fortified one may be when fear sets in, there is an opening for the adversary to come in.",religious,"Obiara nni ho a anka oware ne ho daadaa, otu fo ne kyɛfa no nkyɛ sɛ ɔkyɛn ne kyɛn","Nobody knows how the game of Oware will end, so he is using his own strategy as if he is playing his own game",0.20831306278705597
"If for whatever reason a particular day you are unable to fast, don't worry.",religious,"Sɛ wɔnnkyɛ nnipa bi a ɔnnsuro ne da a ɔnnpɛ dɛ wommfa, ɛnnye nnsɛ","If they do not respect anyone who does not honor their own day of rest, it is not good",0.23332257568836212
"Still pray, still do your prayers, still enforce the scriptures, and don't worry at all.",religious,"Ayeyi ase, ayeyi wohaw ne ayeyi ase, ayeyi nwoma no mu nsiesie, na nnhwɛ yie","It's okay, it's okay you've taken it it's okay, it's okay in the book it will work out, so don't worry",0.2743169069290161
Another opportunity will come for you to fast.,religious,W'ayɛ bɛba a ɛbɛyɛ akyɛdeɛ a wobɛtumi ayɛ.,You have something special that you can achieve.,0.39709097146987915
Continue the prayers three times a day.,religious,Fa awieguane anan mu mmienu n'asie,Take the opportunity and learn from it,0.20726537704467773
"I believe God against all opposition and against all contradiction that at the end of these 100 days of prayer and fasting that all the things that have buffeted you, afflicted you and the stubborn situations in your life, they will come to an end in the name of Jesus.",religious,"[Metumi nokware ne wiase mu nnsa nsam ansina, ne wiase mu nnsa nkontompnsansina, se emianya se opemso hunu adesae mu na opemso ayeya ne opemso abonsam mu nnsa yi ato nkonimdie no, yebedidi no nkwa ato hwee enyidaaso mu, enyannsa daa yi mu, enyannsa daa yi mu, eyae ne yedzi kan nyinaa a etwa wo kyen, ne yedzi kan nyinaa a ebu wo, ne wo nkonimdie a etia wo mu no, yebedidi no nkwa ato hwee enyidaaso mu, enyannsa daa yi mu, enyannsa daa yi mu, eyae eyi, yedzi kan nyinaa a etwa wo kyen, ne yedzi kan nyinaa a ebu wo, ne wo nkonimdie a etia wo mu no, beyi ama wo nkwa ato hwee enyidaaso mu, enyannsa daa yi mu, enyannsa daa yi mu, eyae eyi, yedzi kan nyinaa a etwa wo kyen, ne yedzi kan nyinaa a ebu wo, ne wo nkonimdie a etia wo mu no, beyi ama wo nkwa ato hwee enyidaaso mu, enyannsa daa yi mu, enyannsa daa yi mu, eyae eyi, yedzi kan nyinaa a etwa wo kyen, ne yedzi kan nyinaa a ebu wo, ne wo nkonimdie a etia wo mu no, beyi ama wo nkwa ato hwee enyidaaso mu, enyannsa daa yi mu, enyannsa daa yi mu, eyae eyi, yedzi kan nyinaa a etwa wo kyen, ne yedzi kan nyinaa a ebu wo, ne wo nkonim","""When we finish with the world's trials and tribulations, and the world's spiritual battles, it will be as if we have emerged from poverty, we have emerged from sickness and spiritual battles, so we will praise him forever and ever, we will praise him forever and ever, this means we will sing all the songs we know, all the songs we will sing, and the praise that comes from within you, we will praise him forever and ever, forever and ever, this means we will sing all the songs we know, all the songs we will sing, and the praise that comes from within you, will make your life go back to peace forever and ever, forever and ever, this means we will sing all the songs we know, all the songs we will sing, and the praise that comes from within you, will make your life go back to peace forever and ever, forever and ever, this means we will sing all the songs we know, all the songs we will sing, and the praise that comes from within you, will make your life go back to peace forever and ever, forever and ever, this means we will sing all the songs we know, all the songs we will sing, and the praise that comes from within you""",0.31484469771385193
For God has not given us the spirit of fear.,religious,Enyimonyam na anya wo nnipa yenkyerεw yie,Goodness does not equal human beauty,0.2587350904941559
Fear is a spirit and is one of the strongest weapons Satan deploys against everyone.,religious,"Ohu ne sunsum, na ɛyɛ nea Satan de bɛyɛ adagyaa a ɛyɛ kese no","""He has lost his spirit, and it is the great sin that Satan will commit""",0.4775564968585968
There are about 700 different kinds of fear.,religious,Ayɛ nnasɛm a efiri 700 nna edikan,It has been seventy years and more,0.178645059466362
"Fear is a serpent with many, many, many heads.",religious,Okra ne sɛn na ɛwɔ animu anan,The pot is not as big as its name,0.12024755030870438
Victory over fear is the title of the message.,religious,"Asasee a ɛyɛ su a, ne din ne nea ɔkata hwɛ sɛ ɛno na ɛka no","When the earth is too hard, its name and what it is called sounds like it is going to break",0.17015781998634338
That is what fear does.,religious,Eye dee ehyease ne dwuma,It is finished with work and effort,0.03885897994041443
Fear will open you up and invite the adversary.,religious,"Efrɛ a, yɛbɛma wo kyɛw ne sɛ ɛyɛ abonsam.","If you dare, we will give you yours and make you look like a devil.",0.3757523000240326
"It operates in many, many ways and it will torture your mind, your emotions, and compel you to speak death.",religious,"Eno de nyɛ dɛ ɛyɛ yaayaayaa pɛsɛɛpepɛsɛɛ, ɛde bɛyɛ sɛ ɛkɔkɔ yakyi a, ɛde bɛkɔkɔ abɔtem a, na ɛde bɛhyɛ wo sɛ wo bebu uuwyɛ.","This is not something to be taken lightly, it could become a serious issue, it could become a problem, and it could cause you great discomfort.",0.03603436425328255
"As you begin to speak death, it invites the adversary to come in.",religious,"Wɔnkyɛrɛ wɔsoro ne aduwuma mu, ɛka ne mfono kɔ hyɛ ne sen","""If you climb a good tree to work, it allows your underwear to dry in the sun""",0.1834181249141693
Death and life are in the power of the tongue.,religious,Owu ne nkwa wɔ ani mu,"""Death and life are in the hand""",0.47169071435928345
"Whatever words you speak, they are seed.",religious,"Adeɛ a woka kasaa, na ɛyɛ abɔ","When you speak the truth, it becomes a sin",0.30748414993286133
"Eventually, it will become a fruit that you have to eat yourself.",religious,"Afei, ɛbɛyɛ abɛn na wɔredwane ama wɔnkyɛ.","So, it will be a difficult task for them to accomplish.",0.16442185640335083
So you got to watch what comes out of your mouth when you are afraid.,religious,Enti wo gyae nea ebu biribiara wo ano nokware a woayε,So you should stop doing everything in secrecy as you are doing,0.2645092308521271
Whatever you are afraid of is Satan's plan and agenda for your life.,religious,"Adeɛ a wosuro no, na ɔyɛ Obonsam ahwɛdo ne tɛkyerɛma mu.","""When he became afraid, he made the Devil his refuge and protection.""",0.44017502665519714
He's showing you his plans and desire and what he wishes and expects to befall you.,religious,"Ɔrekyerɛwo ne panyin ne ahohya, ne deɛ ɔwɔ asa ne deɛ ɔpɛ ne deɛ ɔtwa wo","He calls his elder and his in-law, and he is mourning and he wants and he is cutting you",0.4185449779033661
"But today, whatever plan Satan has for our lives, our loved ones, this house, and our nation, by divine authority on the account of the blood of Jesus Christ, let it be intercepted and arrested.",religious,"Afei sɛdeɛ, adeɛ a ɔbonsam de bɛba sɛn sra no, sɛn asefoa no, sɛn fie no, ne sɛn man no mu, na wɔ Kristo Kwame Yesu nkra a ɔhyɛe no ho ban, na ɛntwitwa ne nkwa no nhyɛ ne nkwa mu.","""For this reason, the ancestral debt that the devil will collect from him, from his family, from his house, and from his family, only the blood of Christ, the Lord Jesus, that he shed for him, can pay for his life and save his soul.""",0.4932134449481964
Intercepted and arrested by the power of Jesus' name.,religious,Akyerɛ a anaa anadwo ne Jesus anim ahyɛ mu,"""The news about Jesus has filled the night""",0.4198014736175537
"It's very, very important when we are dealing with spiritual things for you to have an attitude of cooperation and faith to confront the enemy.",religious,"Yɛmu dɛ wɔ yɛ akyɛdeɛ a yɛrekyerɛ yi mu yɛ srɛ sɛ, sɛ wobɛyɛ ahennfa adansefoͻ ne gyidie srɛ dɛ wobekum apͻfoͻ no.","""We will use this opportunity to express that we are grateful for the chief and his council of elders' support.""",0.31428807973861694
But the thing which I greatly feared is come upon me and that which I was afraid of is come on.,religious,Butuo a mepɛ yie anaa mehu kɔm de me so na yɛbɛba,"""If I don't understand it well or if I'm thirsty, we won't come""",0.21204333007335663
He said it twice.,religious,ɔkaa no kakraa bi,He has spoken a little,0.4126916825771332
"For nine solid months, Job faced an affliction, an adversary that his friends and loved ones could not make sense of.",religious,"Awia yi som mu nna, Job de nyansabew yi mu nna, ne nyansabew yi ne ne akyekyede ne ne adehyee nnye.","""This marriage, if Job had known what he knows now, he would not have married this woman.""",0.2730468809604645
"At the end of the nine months of affliction, when he prayed, God turned his captivity.",religious,"Afehyia a edur九nansɛm no mu, ɛbɛyɛɛ ɛnoa obi a ɔyii koraa no, Ɔhene no dɛ ɔka kyerɛɛ no","In the future within this discussion, it will be a problem for someone who has not given birth yet, the chief said he will inform him",0.15239675343036652
But Job then later on when he sat down and reflected came to the conclusion that everything that happened to him was a result of fear.,religious,"Buta Kobi ansa na yii dee ebuu wo din ne adwen ne adwen no, efrii dinn a yara nna yii dinn yi nti.","If the helmet is not tight, then this matter will bother you and worry you, because of the way we have done this thing.",0.07477986067533493
The fear he had of losing everything he had was exactly what happened to him.,religious,"Onipa ne ho kwa a ɔkɔ soro nti annyɛ ne ahonya a ɛwɔ ne ho ban a, na ɛnyɛ akyɛdeɛ a ɛbɛba ne so.","""A person does not know their true might until they are faced with a challenge that they must overcome.""",0.23503784835338593
But the thing which I greatly feared has come upon me.,religious,"Butuo a mepee pii dwen no, ebaa me so","When I think about it too much, it scares me",0.5350179672241211
And that which I was afraid of has come onto me.,religious,Deɛ mehwɛ yi nso aba me so,"""This one is also not good for me""",0.2652358412742615
"Turn to somebody and say, ""What are you afraid of?""",religious,"Fa no kyerɛ sɛ, ""W'asuro den?""","""Ask him, ""How are you?""""",0.24842368066310883
You'll be surprised of the things they will tell you.,religious,Wobɛtumi ayɛ akyɛdeɛ wɔnkyɛrɛ wo,You deserve better than you think,0.12424519658088684
Everybody has a fear of something.,religious,Obiara hu obiara kyɛkɛe.,Everyone is waiting for someone.,0.3721718490123749
"If it is not confronted and dealt with, it could have serious implications, not right now, but in the future.",religious,"Sɛ wɔnnya no nnwa na wɔnnsi no hwee no, ɛnyɛ kakraa a ɛbɛyɛ saa a ɛnyɛ dɛ ɛyɛ dɛn na ɛbɛba adesae","If they do not understand it and do not listen to it, it is not a big deal because it will eventually become a public spectacle",0.33804789185523987
"When people speak, you can also tell what they are afraid of; it's in their confession.",religious,"Wo kasa a, wode bɛda hu wode gyae no; ɛwɔ ne konfɛsɛn mu.","Your words, you will have to account for them; it is in your confession.",0.6245468854904175
Fear comes in to torture you mentally and emotionally and to harass you to get you to start speaking your fears.,religious,"Awudie benya a eba a eyae awudie ne sε eyae wo ntɛm ne ahokyɛ, na eyae wo nnsɛn awudie a wo kɔ so pɛsɛ.","When a visitor comes and sees that the visitor and the host are not compatible, they should understand that the visitor should not stay with the host anymore.",0.06929521262645721
"He projects, it plants and sows a seed.",religious,"Ɔprojɛkt, ɛsua ne ɛsubu abɛ",The project is good and bad at the same time,0.32218560576438904
What if you die prematurely?,religious,Afei wobedu ne wu akyire?,So what will you do after his death?,0.5166541337966919
What will happen to your kids?,religious,Awadwe bi bɛbɛ hwɛ wɔn se?,"""Is there any news about them?""",0.1335425227880478
What if this thing you are attempting to do doesn't work?,religious,"Afei sɛ wɔgye wo ho nkyerɛkyerɛmu yi a, ɛnnwu?","""So if you have understood this lesson, isn't that right?""",0.03345150128006935
What if you lose your job?,religious,Sɛ wate bɔ wo wɔk)?,Is everything okay with you?,0.04699629172682762
You have no idea the fear and the torture that goes on.,religious,"Wɔnni hu sɛ wɔnim deɛ, na ɛyɛ akyɛdeɛ ne abɔnsam a ɛyɛ ma yɛ.","They haven't seen that we know something, and it is a disgrace to the devil that is doing this to us.",0.2928882837295532
The enemy comes in and will torture you mentally.,religious,Akokɔno bɛba a ɛbɛyɛ wɔn yareε,The visitor will come so that we can talk,0.24991372227668762
I will go to wherever I'm going and I will arrive at my destination in safety and in one piece.,religious,"Mebebɔ hem a meanbɔ no mu, na meanhu baako ne kwa","""I am looking for something that I have lost, and I don't know where to find it""",0.1412339210510254
And I will return in safety and in one piece.,religious,Na mebɛba ase nkɔsoa ne kraa kakrakakra,"""So I'm asking for his soul's forgiveness.""",0.11635904759168625
I declare victory over fear by confessing.,religious,Metumi ayɛyi akutu mu nkotokranee ne makasadomm,I was unable to complete my schooling due to circumstances beyond my control,0.12907825410366058
"This is my confession that whenever I leave my house and my dwelling to go anywhere, I will arrive safely at my final destination in one piece.",religious,"Yi yɛ me frɛ no sɛ megye fie nna mekyi biara a, mebɛba benya bɛn na mebɛda akyɛde no mu nni awerɛho…","This is my brother saying that when I go home and return, I will come back and give him some of the money I earn...",0.34259259700775146
And I'll return safely in one piece to my dwelling without fail in the name of Jesus.,religious,Na megye di nkŵ mefi ne kronkron mu nni nsom bo ne din ne Jesus anim,"""And I also do not understand the meaning of his name Jesus from my heart""",0.3593197166919708
For I am free of fear.,religious,Ameadeɛ ne ho ban,He has done his best,0.043775469064712524
You have to let fear know that I am free of you.,religious,Wo pɛ a wosie wankyira se megye yie.,You did something last night that made me happy.,0.11693499237298965
You have no power over me.,religious,Wo nni makoma ase me.,You don't bother me.,0.32294565439224243
Your inability to say it is an indication that you are a slave to it.,religious,Wonnkyɛ nnsɛ wɔnkyɛ no yɛ wonsaase a wobɛyɛ no nkoa,"""They have not done anything yet, they will do it later""",0.13958165049552917
I am not a slave to fear.,religious,Metum aye me yarefoɔ ankɔnnyɛ,I cannot complete my homework,0.13497401773929596
I am free. I'm free of fear. I'm free of the spirit of fear.,religious,Mefri meho. Memfri ekum asan mu. Memfri sunsum ekum asan mu.,I will go. I will die in 3 days. I will die spiritually in 3 days.,0.2791890799999237
"Job for nine months, he couldn't make sense of his pain.",religious,Awurade kraa wo sem annye no ho nnkekae.,God's destiny does not rest on anyone's hatred .,0.17565509676933289
He could not make sense of his adversity.,religious,Obi nntum nnkyerɛ no nsɛn aniakyɛ no,"""Nobody can explain it to understand the issue""",0.3121078610420227
His friends and loved ones couldn't make sense of it.,religious,Wɔn awofo ne wɔn adesua annyɛ nsɛn,Their friend and their testimony is not good,0.28984057903289795
Everything that has happened to him was a result of the fear he had.,religious,Adeɛ a w'anni yɛ ne ho ban mu.,It's a pity you don't understand him.,0.28201499581336975
It was exactly what he feared that came upon him.,religious,Ɔnoa ne bɛyiɛ a ɔsufrɛ no nna kɔm bɛbaa no so,He promises to do it before the rain comes,0.2274101823568344
I renounce my fears.,religious,Mesan mo mma me kɔkɔnsa,Let me tell you my story,0.2295534610748291
I renounce fear.,religious,Mesue mewu,I'm not feeling well,0.19904547929763794
Fear is not of God.,religious,Onyankopɔn nntum obotan,God never leaves his children,0.35464853048324585
I have no fear.,religious,Meb)frɛ me nnipa,I love my people,0.17379368841648102
"For God has not given me a spirit of fear, but has given me power, love, and of a sound mind.",religious,"Enyim Onyame anntse me nyansa anaa okra, na w'atse me wo, agape, ne adwen yie.","By God's grace I have not lost my wisdom or soul, and you have shown me love and peace of mind.",0.47360947728157043
I break the power of the spirit of fear over my life and future.,religious,Mebu bɔne baakofoɔ no animuonyam anaa me kuron anaa me biribiara a ebesia.,"I will remove all those evil things, whether it's my illness or anything that will cause me pain.",0.44127875566482544
"I violently uproot and attack the very stronghold of fear in my subconscious mind, heart, soul, and spirit.",religious,"Metwe me pɛ abɔdeɛ a ɛtwa me akoma, me kra, me sunsum ne me adesen anaa ɛkɔn ne bɔne kwaahyɛdo mu.","""I need a life that gives my heart, my soul, my spirit, and my thoughts or evil knowledge rest.""",0.2299448400735855
You don't overcome fear by strong willpower.,religious,W'anni wɔn wɔ yie nni hwee wɔn koraa nnitse,You don't have anything good to say so you won't even try,0.34407827258110046
Positive thinking doesn't overcome fear because fear is a spirit.,religious,Adwenpapatũ nntum nnwira nnkõ aniakyε nehu kwaee adwenpapatũ nnyε.,"""A lie cannot catch up with the truth, because the truth has already set off before the lie even existed.""",0.18121714890003204
You conquer and overcome fear by the power of Jesus' name and by the scriptures indwelling you.,religious,Wopɛ ne mosan anaa wusu afure aseɛ no so nso wopɛ ne nwuma a ɛwɔ Jesus anim ne Ahadie no mu ne nwomasam no a ɛwɔ wo mu no so.,You like his character or you have heard about his good reputation and you also like the power that is in the name of Jesus and His testimony that is in you.,0.3503250777721405
"Whenever you face challenges, what is in you will come out.",religious,"Afei wobetumi ahwɛ yie, deɛ wode ne wɔ wo mu no bɛhyɛ.",So you cannot understand well because there is something in you that is preventing it.,0.2480304092168808
What is in you will come out.,religious,Wɔ a wɔ wo mu bɛba.,It will be okay.,0.29894962906837463
That's why the word of God must dwell in you richly.,religious,"Na ɛseɛ sɛ, Nwoma a efri Nyankopɔn nkoaa no, ɛnti wose ɛno nnipa angye deɛ","""And it is said, The word that comes from the mouth of God, is what humans live by""",0.4383525848388672
"Because when the enemy comes, none of the things we play with, we seek after, we go after can deliver you but the word of God.",religious,"Ebesi yɛ, se etwere ba a, deɛ mmienu yɛ de yɛntwitwa yɛ, yɛnsan aba yɛ, yenka yɛ deɛ, na ɔhaw kronkron nyinaa ankasa no na ɔbɛgye wo","When morning comes, if you are able to go, then we will all go together, we won't leave anyone behind, we will go with everyone, and He who watches over us all will surely bless you",0.3369758427143097
There's only one thing he fears the most.,religious,ɔwɔ hwee ne kra pii,He/She/It is very ill,0.14384299516677856
"This man brain must be protected, he is powerful respect sir.",youtube comments,"gyae no bɔ, ɔyɛ den kɛseɛ, mmfata sir","leave him alone, it's a big issue, don't get involved",0.10427670180797577
I am Ga and proud of the asante.,youtube comments,Meyɛ Ga ne mugyina hunu sɛ anantwi fofor,I am a Ga and I understand a little Twi,0.3551599681377411
Some of us Ga trace our lineage to some akan tribes.,youtube comments,Yɛn Ga fofoɜ yɛde biribiara yɛn Ana hwee yɛn abusua kɔ hɔ,We Ga people have something that we call lineage.,0.677467942237854
Long live Lawyer Anokye.,youtube comments,Anokye Ankobea da yi yie,This year Anokye Ankobea is great,0.43336573243141174
Yes Lawyer Yaw Frimpong Anokye IWATCH you and Hon Interviews Huuum Thanks your job Asantes is Power full.,youtube comments,"Ei Yaw Frimpong Anokye, mehu wo ne Hon. nsemonsɛm. Huuum! Meda mo ase, Asantefo ne powefo.","Oh Yaw Frimpong Anokye, I've heard your important speech. Indeed! Thank you, Asante people and citizens.",0.4193912446498871
